,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent
8832,10/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,1,,59554.19999999972,8882.859827769862,1500.0
8833,9/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,1,,59554.19999999972,8882.859827769862,1500.0
8834,4 Walpole Avenue Indented Head VIC 3223,House,2022,"[-38.1337289, 144.7044686]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,2,2,59554.19999999972,8882.859827769862,0.0
8835,19 Walpole Avenue Indented Head VIC 3223,House,2022,"[-38.1336473, 144.7061689]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,1,1,59554.19999999972,8882.859827769862,1200.0
8836,8/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,2,1,,59554.19999999972,8882.859827769862,1750.0
8837,7/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,2,1,,59554.19999999972,8882.859827769862,1750.0
8838,6/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,2,1,,59554.19999999972,8882.859827769862,1750.0
8839,5/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,2,1,,59554.19999999972,8882.859827769862,1750.0
8840,2/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,2,1,,59554.19999999972,8882.859827769862,1200.0
8841,1/90-110 Smythe Street Portarlington VIC 3223,Apartment / Unit / Flat,2022,"[-38.1209242, 144.6521696]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,2,1,,59554.19999999972,8882.859827769862,1200.0
8842,46 Leviens Road St Leonards VIC 3223,Townhouse,2022,"[-38.1792023, 144.7079338]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,4,2,2,59554.19999999972,8882.859827769862,2500.0
8843,57 Old St Leonards Road St Leonards VIC 3223,House,2022,"[-38.1743629, 144.7020593]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,1,1,59554.19999999972,8882.859827769862,200.0
8844,9 Narvik Avenue St Leonards VIC 3223,House,2022,"[-38.1701936, 144.7100835]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,1,1,59554.19999999972,8882.859827769862,1200.0
8845,2/418 The Esplanade St Leonards VIC 3223,Townhouse,2022,"[-38.1562315, 144.7151615]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,3,2,2,59554.19999999972,8882.859827769862,500.0
8846,85-86 Bluff Rd St Leonards VIC 3223,House,2022,"[-38.1858684, 144.7119873]",3223,"[xcoord    144.684011
ycoord    -38.142825
Name: Portarlington, dtype: float64]",Portarlington,4,2,6,59554.19999999972,8882.859827769862,850.0
8847,6 Headland Drive Leopold VIC 3224,House,2022,"[-38.2017839, 144.4574503]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,4,2,2,61621.98095238116,14227.95216619328,480.0
8848,26 Yeoman Crescent Leopold VIC 3224,House,2022,"[-38.1809883, 144.4803726]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,3,2,1,61621.98095238116,14227.95216619328,440.0
8849,17 Kombi Road Leopold VIC 3224,House,2022,"[-38.1981238, 144.457322]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,4,2,2,61621.98095238116,14227.95216619328,520.0
8850,12 Everglade Street Leopold VIC 3224,House,2022,"[-38.2015259, 144.458113]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,3,2,2,61621.98095238116,14227.95216619328,460.0
8851,1 Alida Court Leopold VIC 3224,House,2022,"[-38.1888002, 144.4727596]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,2,1,1,61621.98095238116,14227.95216619328,415.0
8852,2 Glendale Drive Leopold VIC 3224,House,2022,"[-38.1823883, 144.4593757]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,3,2,2,61621.98095238116,14227.95216619328,470.0
8853,44 Ferguson Road Leopold VIC 3224,House,2022,"[-38.1929374, 144.4620684]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,4,3,2,61621.98095238116,14227.95216619328,550.0
8854,9/797-799 Bellarine Highway Leopold VIC 3224,Apartment / Unit / Flat,2022,"[-38.1901356, 144.4702119]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,2,1,1,61621.98095238116,14227.95216619328,360.0
8855,17 Woodleigh Close Leopold VIC 3224,House,2022,"[-38.1899481, 144.4645936]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,3,2,2,61621.98095238116,14227.95216619328,450.0
8856,1-9 Whitehorse Road Moolap VIC 3224,House,2022,"[-38.1727555, 144.4399205]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,4,2,5,61621.98095238116,14227.95216619328,750.0
8857,20 Murnong Street Leopold VIC 3224,House,2022,"[-38.1913475, 144.4734269]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,4,2,2,61621.98095238116,14227.95216619328,460.0
8858,21 Murnong street Leopold VIC 3224,House,2022,"[-38.1911336, 144.4733772]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,4,2,2,61621.98095238116,14227.95216619328,460.0
8859,13 Tidal Street Leopold VIC 3224,House,2022,"[-38.2017468, 144.4605718]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,3,2,2,61621.98095238116,14227.95216619328,450.0
8860,34 Anzac Avenue Leopold VIC 3224,House,2022,"[-38.1938805, 144.4689534]",3224,"[xcoord    144.396853
ycoord    -38.175744
Name: Newcomb - Moolap, dtype: float64, xcoord    144.46703
ycoord    -38.18889
Name: Leopold, dtype: float64]",Leopold,3,1,4,61621.98095238116,14227.95216619328,400.0
8861,52 Jordan Road Point Lonsdale VIC 3225,House,2022,"[-38.2755887, 144.6115731]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,3,2,2,67754.21904761903,4944.081649502841,550.0
8862,32 Winterley Road Point Lonsdale VIC 3225,House,2022,"[-38.2867264, 144.6104148]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,2,1,1,67754.21904761903,4944.081649502841,450.0
8863,3 Lawrence Road Point Lonsdale VIC 3225,House,2022,"[-38.2748776, 144.6177852]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,3,1,,67754.21904761903,4944.081649502841,390.0
8864,76 Kirk Road Point Lonsdale VIC 3225,House,2022,"[-38.2818335, 144.6074605]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,3,2,2,67754.21904761903,4944.081649502841,520.0
8865,3 Beach Close Point Lonsdale VIC 3225,House,2022,"[-38.2711067, 144.6212128]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,3,2,2,67754.21904761903,4944.081649502841,650.0
8866,16 Ocean Road Point Lonsdale VIC 3225,House,2022,"[-38.2892135, 144.6116588]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,3,1,,67754.21904761903,4944.081649502841,485.0
8867,14 Aguna Street Point Lonsdale VIC 3225,House,2022,"[-38.2646636, 144.6104888]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,3,2,2,67754.21904761903,4944.081649502841,595.0
8868,2/73 Bellarine Highway Point Lonsdale VIC 3225,Townhouse,2022,"[-38.2718562, 144.6236979]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,4,2,2,67754.21904761903,4944.081649502841,600.0
8869,25A Flinders Street Queenscliff VIC 3225,House,2022,"[-38.2711542, 144.6513737]",3225,"[xcoord    144.629235
ycoord    -38.271553
Name: Point Lonsdale - Queenscliff, dtype: float64]",Point Lonsdale - Queenscliff,5,2,3,67754.21904761903,4944.081649502841,500.0
8870,1/22 Rocklea Drive Torquay VIC 3228,Townhouse,2022,"[-38.3311122, 144.3138183]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,2,1,1,79641.71428571455,24012.985644531203,490.0
8871,16 Cantala Drive Jan Juc VIC 3228,House,2022,"[-38.3513796, 144.295512]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,2,2,79641.71428571455,24012.985644531203,500.0
8872,37 Briody Drive Torquay VIC 3228,House,2022,"[-38.3193508, 144.315491]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,2,2,79641.71428571455,24012.985644531203,630.0
8873,28 Conside Cres Torquay VIC 3228,House,2022,"[-38.31633, 144.3218245]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,2,4,79641.71428571455,24012.985644531203,675.0
8874,96 The Esplanade Torquay VIC 3228,House,2022,"[-38.3239254, 144.3292738]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,2,3,79641.71428571455,24012.985644531203,900.0
8875,24 Dupree Street Torquay VIC 3228,House,2022,"[-38.3095211, 144.3237386]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,2,2,79641.71428571455,24012.985644531203,650.0
8876,38 Pintail Drive Torquay VIC 3228,House,2022,"[-38.303531, 144.3422803]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,2,2,79641.71428571455,24012.985644531203,670.0
8877,10 Suffolk Drive Bellbrae VIC 3228,House,2022,"[-38.3141963, 144.2739761]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,5,2,2,79641.71428571455,24012.985644531203,350.0
8878,3/37 Bristol Rd Torquay VIC 3228,Apartment / Unit / Flat,2022,"[-38.33184139999999, 144.3219046]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,2,1,,79641.71428571455,24012.985644531203,420.0
8879,19 Alleyne Ave Torquay VIC 3228,House,2022,"[-38.3327097, 144.3131381]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,1,2,79641.71428571455,24012.985644531203,625.0
8880,76 Beach Road Torquay VIC 3228,Townhouse,2022,"[-38.3258561, 144.3183883]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,1,2,79641.71428571455,24012.985644531203,600.0
8881,2/12-14 Pacific Drive Torquay VIC 3228,Townhouse,2022,"[-38.31149600000001, 144.3404815]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,2,2,79641.71428571455,24012.985644531203,650.0
8882,36 Pomora Avenue Torquay VIC 3228,House,2022,"[-38.3146224, 144.3324758]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,2,2,79641.71428571455,24012.985644531203,500.0
8883,1306 Horseshoe Bend Rd Torquay VIC 3228,House,2022,"[-38.3151112, 144.3381114]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,2,2,79641.71428571455,24012.985644531203,570.0
8884,3/16 Pimelea Way Torquay VIC 3228,House,2022,"[-38.3234304, 144.3167615]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,2,2,1,79641.71428571455,24012.985644531203,510.0
8885,17/12 Lahinch Mews Torquay VIC 3228,Townhouse,2022,"[-38.3081874, 144.3530829]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,3,2,79641.71428571455,24012.985644531203,800.0
8886,26 Seahaze Drive Torquay VIC 3228,House,2022,"[-38.3097976, 144.3422624]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,1,6,1,79641.71428571455,24012.985644531203,275.0
8887,3/12 Lahinch Mews Torquay VIC 3228,Townhouse,2022,"[-38.3081874, 144.3530829]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,3,2,2,79641.71428571455,24012.985644531203,620.0
8888,2/71 Geelong Road Torquay VIC 3228,Townhouse,2022,"[-38.32496820000001, 144.3169799]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,2,1,1,79641.71428571455,24012.985644531203,420.0
8889,3/71 Geelong Road Torquay VIC 3228,Apartment / Unit / Flat,2022,"[-38.324963, 144.316948]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,2,1,1,79641.71428571455,24012.985644531203,430.0
8890,28 Hibbertia Street Torquay VIC 3228,House,2022,"[-38.3074958, 144.3371964]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,2,2,79641.71428571455,24012.985644531203,740.0
8891,181 Merrijig Drive Torquay VIC 3228,House,2022,"[-38.3097341, 144.3381528]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,3,2,79641.71428571455,24012.985644531203,1000.0
8892,10 Links Drive Torquay VIC 3228,House,2022,"[-38.30915460000001, 144.3487971]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,4,3,3,79641.71428571455,24012.985644531203,1200.0
8893,3/112 Merrijig Drive Torquay VIC 3228,Studio,2022,"[-38.3087518, 144.3302771]",3228,"[xcoord    144.316432
ycoord    -38.327413
Name: Torquay, dtype: float64]",Torquay,1,1,,79641.71428571455,24012.985644531203,300.0
8894,11 Diggers Parade Anglesea VIC 3230,House,2022,"[-38.4088317, 144.1852774]",3230,"[xcoord    144.085393
ycoord    -38.463018
Name: Lorne - Anglesea, dtype: float64]",Lorne - Anglesea,4,2,2,62715.93333333358,5748.649050071021,1000.0
8895,5 Wray Street Anglesea VIC 3230,House,2022,"[-38.4022633, 144.1890449]",3230,"[xcoord    144.085393
ycoord    -38.463018
Name: Lorne - Anglesea, dtype: float64]",Lorne - Anglesea,3,1,2,62715.93333333358,5748.649050071021,550.0
8896,32 SCENIC DRIVE Apollo Bay VIC 3233,House,2022,"[-38.74665299999999, 143.6661686]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,5,4,2,48277.61904761894,3767.152340420812,0.0
8897,2/20-22 Murray St. Apollo Bay VIC 3233,Apartment / Unit / Flat,2022,"[-38.7509246, 143.666539]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,2,1,1,48277.61904761894,3767.152340420812,500.0
8898,4/181 Great Ocean Road Apollo Bay VIC 3233,Townhouse,2022,"[-38.7520871, 143.6685957]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,3,2,2,48277.61904761894,3767.152340420812,400.0
8899,72 McLachlan Street Apollo Bay VIC 3233,House,2022,"[-38.7543919, 143.6648543]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,4,1,2,48277.61904761894,3767.152340420812,200.0
8900,4 Ocean Park Drive Marengo VIC 3233,House,2022,"[-38.7718952, 143.661724]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,5,2,2,48277.61904761894,3767.152340420812,300.0
8901,7 Karlson Street Skenes Creek VIC 3233,House,2022,"[-38.7250418, 143.7078696]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,3,2,4,48277.61904761894,3767.152340420812,850.0
8902,2 Seaview Drive Apollo Bay VIC 3233,House,2022,"[-38.7428786, 143.6702793]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,3,2,,48277.61904761894,3767.152340420812,300.0
8903,45 Murray Square Apollo Bay VIC 3233,House,2022,"[-38.7510048, 143.6616654]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,3,1,2,48277.61904761894,3767.152340420812,180.0
8904,2/112 McLachlan Street Apollo Bay VIC 3233,House,2022,"[-38.7508139, 143.6656941]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,4,2,3,48277.61904761894,3767.152340420812,320.0
8905,4 Seaview Drive Apollo Bay VIC 3233,House,2022,"[-38.7430396, 143.6702503]",3233,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,4,2,,48277.61904761894,3767.152340420812,280.0
8906,91 Grant St Forrest VIC 3236,House,2022,"[-38.5256123, 143.7137635]",3236,"[xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,2,1,2,48277.61904761894,3767.152340420812,395.0
8907,80 Moomowroong Road Carlisle River VIC 3239,House,2022,"[-38.5662982, 143.3929485]",3239,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64, xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64]",Otway,3,1,2,48277.61904761894,3767.152340420812,450.0
8908,4 Jordyn Cl Winchelsea VIC 3241,House,2022,"[-38.2336108, 144.0017001]",3241,"[xcoord    143.621127
ycoord    -38.292270
Name: Colac Region, dtype: float64, xcoord    144.085393
ycoord    -38.463018
Name: Lorne - Anglesea, dtype: float64, xcoord    144.040326
ycoord    -38.273056
Name: Winchelsea, dtype: float64]",Winchelsea,3,1,1,60585.14285714272,6288.676453746448,440.0
8909,37 Batson Street Winchelsea VIC 3241,House,2022,"[-38.2463585, 143.9934377]",3241,"[xcoord    143.621127
ycoord    -38.292270
Name: Colac Region, dtype: float64, xcoord    144.085393
ycoord    -38.463018
Name: Lorne - Anglesea, dtype: float64, xcoord    144.040326
ycoord    -38.273056
Name: Winchelsea, dtype: float64]",Winchelsea,4,2,2,60585.14285714272,6288.676453746448,500.0
8910,32 Waterloo Plains Crescent Winchelsea VIC 3241,House,2022,"[-38.2494019, 143.9807553]",3241,"[xcoord    143.621127
ycoord    -38.292270
Name: Colac Region, dtype: float64, xcoord    144.085393
ycoord    -38.463018
Name: Lorne - Anglesea, dtype: float64, xcoord    144.040326
ycoord    -38.273056
Name: Winchelsea, dtype: float64]",Winchelsea,4,2,2,60585.14285714272,6288.676453746448,500.0
8911,35 Main Street Winchelsea VIC 3241,House,2022,"[-38.24382020000001, 143.9892214]",3241,"[xcoord    143.621127
ycoord    -38.292270
Name: Colac Region, dtype: float64, xcoord    144.085393
ycoord    -38.463018
Name: Lorne - Anglesea, dtype: float64, xcoord    144.040326
ycoord    -38.273056
Name: Winchelsea, dtype: float64]",Winchelsea,3,1,1,60585.14285714272,6288.676453746448,395.0
8912,2045 Colac-Forrest Road Gerangamete VIC 3249,House,2022,"[-38.4498234, 143.6860841]",3249,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64, xcoord    143.639447
ycoord    -38.676651
Name: Otway, dtype: float64, xcoord    143.621127
ycoord    -38.292270
Name: Colac Region, dtype: float64, xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,3,1,4,57555.295238095336,12821.337721946024,860.0
8913,8 Dowling St Colac VIC 3250,House,2022,"[-38.3502239, 143.5831179]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,2,1,,57555.295238095336,12821.337721946024,370.0
8914,8 Dowling St Colac VIC 3250,House,2022,"[-38.3502239, 143.5831179]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,2,1,,57555.295238095336,12821.337721946024,370.0
8915,1/10 Jennings Street Colac VIC 3250,Apartment / Unit / Flat,2022,"[-38.3392863, 143.5669879]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,2,1,1,57555.295238095336,12821.337721946024,No Available
8916,20 Sinclair Street Colac VIC 3250,House,2022,"[-38.3314279, 143.5731816]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,3,1,1,57555.295238095336,12821.337721946024,390.0
8917,Elliminyt VIC 3250,House,2022,"[-38.3677027, 143.5823684]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,3,2,3,57555.295238095336,12821.337721946024,695.0
8918,4/7 Campbell Street Colac VIC 3250,House,2022,"[-38.3456212, 143.5818405]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,2,1,1,57555.295238095336,12821.337721946024,No Available
8919,157 Main Street Elliminyt VIC 3250,House,2022,"[-38.3592964, 143.5827001]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,3,1,2,57555.295238095336,12821.337721946024,No Available
8920,3/59 Campbell Street Colac VIC 3250,House,2022,"[-38.3506807, 143.5809091]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,3,1,1,57555.295238095336,12821.337721946024,380.0
8921,21 Clark St Colac VIC 3250,House,2022,"[-38.3308158, 143.60724]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,4,2,2,57555.295238095336,12821.337721946024,No Available
8922,3/191 Main Street Elliminyt VIC 3250,House,2022,"[-38.3627155, 143.5830142]",3250,"[xcoord    143.583995
ycoord    -38.343494
Name: Colac, dtype: float64]",Colac,2,1,1,57555.295238095336,12821.337721946024,350.0
8923,5 York Street Camperdown VIC 3260,House,2022,"[-38.237978, 143.1388813]",3260,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64, xcoord    143.201439
ycoord    -38.056268
Name: Corangamite - North, dtype: float64, xcoord    143.621127
ycoord    -38.292270
Name: Colac Region, dtype: float64, xcoord    143.144945
ycoord    -38.231577
Name: Camperdown, dtype: float64]",Camperdown,4,2,1,52948.22857142845,3467.4531549627136,450.0
8924,25 Leahys Lane Timboon VIC 3268,House,2022,"[-38.4907333, 142.9793621]",3268,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64, xcoord    142.755702
ycoord    -38.187956
Name: Moyne - East, dtype: float64]",Corangamite - South,3,1,3,52240.77142857155,7109.839599609375,No Available
8925,2001 Princetown Road Princetown VIC 3269,Vacant land,2022,"[-38.61866320000001, 143.1693795]",3269,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64]",Corangamite - South,,,,52240.77142857155,7109.839599609375,No Available
8926,14 Casino Court Peterborough VIC 3270,House,2022,"[-38.6029886, 142.8710644]",3270,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64]",Corangamite - South,3,2,,52240.77142857155,7109.839599609375,No Available
8927,4 Antares Street Peterborough VIC 3270,House,2022,"[-38.596568, 142.8757344]",3270,"[xcoord    143.076325
ycoord    -38.507211
Name: Corangamite - South, dtype: float64]",Corangamite - South,4,2,1,52240.77142857155,7109.839599609375,650.0
8928,100 Darlington Road Mortlake VIC 3272,House,2022,"[-38.0758865, 142.8167222]",3272,"[xcoord    142.755702
ycoord    -38.187956
Name: Moyne - East, dtype: float64]",Moyne - East,3,1,1,53513.304761904525,6827.6439675071015,300.0
8929,2696 Castle Carey Road Mortlake VIC 3272,House,2022,"[-38.0766813, 142.8716488]",3272,"[xcoord    142.755702
ycoord    -38.187956
Name: Moyne - East, dtype: float64]",Moyne - East,4,2,1,53513.304761904525,6827.6439675071015,430.0
8930,2399 Woolsthorpe-Hexham Road Hexham VIC 3273,House,2022,"[-38.0139951, 142.6712447]",3273,"[xcoord    142.755702
ycoord    -38.187956
Name: Moyne - East, dtype: float64]",Moyne - East,3,1,1,53513.304761904525,6827.6439675071015,300.0
8931,Shed 15/232 Ziegler Parade Allansford VIC 3277,Apartment / Unit / Flat,2022,"[-38.3886723, 142.616734]",3277,"[xcoord    142.491583
ycoord    -38.384327
Name: Warrnambool - South, dtype: float64, xcoord    142.755702
ycoord    -38.187956
Name: Moyne - East, dtype: float64]",Warrnambool - South,0,1,,58796.28571428568,13392.389240056817,No Available
8932,Warrnambool VIC 3280,Apartment / Unit / Flat,2022,"[-38.3835979, 142.5092932]",3280,"[xcoord    142.487496
ycoord    -38.365727
Name: Warrnambool - North, dtype: float64, xcoord    142.755702
ycoord    -38.187956
Name: Moyne - East, dtype: float64]",Warrnambool - North,1,1,1,60876.60000000009,22883.398908025585,270.0
